Event ID,Title,Start Date,End Date,Hide End Date,All Day,RRULE,EXDATE,Recurrence ID,Description,Short Description,Address,City,Country,Location Details,Location Coordinates,Location Type,Event Color,Event Icon,Images IDs,Featured,Calendar Name,Calendar ID,Categories,Categories ID,External Link,External Link Text,Permalink,RSVP,Attendees Limit,Attendees Visibility,UID,Keywords,Author Name
4837,"Agg. BLSD Laico","2024-11-04 09:00:00","2024-11-04 17:00:00",0,0,,,,"Corso di aggiornamento per <b>lavoratori laici addetti all’utilizzo del defibrillatore (corsi BLS-D - Basic Life Support &amp; Defibrillation).</b>

<span style=""color: #6dc26d;""><strong><em>Due edizioni:</em></strong></span>
<em>MATTINA</em> ore 09.00-12.00
<em>oppure</em>
<em>POMERIGGIO</em> ore 14.00-17.00

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo.
</span>E’ richiesto il possesso dei requisiti psico-fisici e la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2024/05/E_MOD1.3_scheda_iscrizione-rev.-04-del-13-05-2024.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-blsd/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-blsd-3-2-2/,0,0,public,e-663609a681974_13a70453158a139e7bfb81ada93d40dd@stachethemes_ec.com,,admin
4836,"BLSD laico","2024-11-18 13:00:00","2024-11-18 18:00:00",0,0,,,,"<strong>Corso per</strong> <b>lavoratori laici addetti all’utilizzo del defibrillatore (corsi BLS-D - Basic Life Support &amp; Defibrillation).</b>

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo.
</span>E’ richiesto il possesso dei requisiti psico-fisici e la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2024/05/E_MOD1.3_scheda_iscrizione-rev.-04-del-13-05-2024.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-blsd/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/blsd-2-2/,0,0,public,e-66360976cdf6d_29cdbfd00ea9ac9384614f1f790b44be@stachethemes_ec.com,,admin
4835,"Agg. primo soccorso gruppo BC","2024-11-16 08:30:00","2024-11-16 12:30:00",0,0,,,,"<strong>Corso di aggiornamento di Primo Soccorso gruppo BC</strong>, secondo quanto previsto dalla normativa vigente.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico-fisici. </span>

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-bc-5-2-2-2-3-2-2-2-2-2/,0,0,public,e-663609422c9da_e4b8c647708f90473a69f73c32395a1c@stachethemes_ec.com,,admin
4834,"Agg. primo soccorso gruppo BC","2024-07-20 08:30:00","2024-07-20 12:30:00",0,0,,,,"<strong>Corso di aggiornamento di Primo Soccorso gruppo BC</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo.
</span>E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-bc-5-2-2-2-3-2-2-2-2/,0,0,public,e-66360907bf543_3ce3fee59d23c4f84e85a5fae86dd87c@stachethemes_ec.com,,admin
4833,"Agg. primo soccorso gruppo BC","2024-12-13 08:30:00","2024-12-13 12:30:00",0,0,,,,"<strong>Corso di aggiornamento di Primo Soccorso gruppo BC</strong>, secondo quanto previsto dalla normativa vigente.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico-fisici. </span>

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-bc-5-2-2-2-3-2-2-2/,0,0,public,e-663608d6a1139_0589b1deccb2d5c9802bf7451fe0e7b4@stachethemes_ec.com,,admin
4832,"Agg. primo soccorso gruppo BC","2024-11-14 14:00:00","2024-11-14 18:00:00",0,0,,,,"<strong>Corso di aggiornamento di Primo Soccorso gruppo BC</strong>, secondo quanto previsto dalla normativa vigente.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico-fisici. </span>

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-bc-5-2-2-2-3-2-2/,0,0,public,e-663608b956013_da00dfc39dbf60bf7f87eec17711f9b0@stachethemes_ec.com,,admin
4831,"Agg. primo soccorso gruppo BC","2024-10-15 08:30:00","2024-10-15 12:30:00",0,0,,,,"<strong>Corso di aggiornamento di Primo Soccorso gruppo BC</strong>, secondo quanto previsto dalla normativa vigente.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico-fisici. </span>

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-bc-5-2-2-2-3-2/,0,0,public,e-66360893918c1_370ba35b430a6286ec696e1fa77052ec@stachethemes_ec.com,,admin
4830,"Agg. primo soccorso gruppo BC","2024-09-20 08:30:00","2024-09-20 12:30:00",0,0,,,,"<strong>Corso di aggiornamento di Primo Soccorso gruppo BC</strong>, secondo quanto previsto dalla normativa vigente.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico-fisici.</span>

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-bc-5-2-2-2-3/,0,0,public,e-66360872aec15_83b95972760a53df62bfcd6ed5b6492a@stachethemes_ec.com,,admin
4829,"Agg. primo soccorso gruppo A","2024-11-28 08:30:00","2024-11-28 16:00:00",0,0,,,,"<span style=""color: #339966;""><strong>28 novembre ore 08.30-12.30 e 14.00-16.00</strong></span>

<strong>Corso di aggiornamento di Primo Soccorso gruppo A</strong>, secondo quanto previsto dalla normativa vigente.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico-fisici. </span>

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-a/"">INFO CORSO</a>",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-a-2-2-2-2-2-2/,0,0,public,e-66360842de43f_d7dce36b109beb30ec60eb0878af0e43@stachethemes_ec.com,,admin
4828,"Agg. primo soccorso gruppo A","2024-09-20 08:30:00","2024-09-20 15:30:00",0,0,,,,"<span style=""color: #339966;""><strong>20 settembre ore 08.30-12.30 e 13.30-15.30</strong></span>

<strong>Corso di aggiornamento di Primo Soccorso gruppo A</strong>, secondo quanto previsto dalla normativa vigente.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo ed essere in possesso dei requisiti psico-fisici. </span>

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-a/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-a-2-2-2-2-2/,0,0,public,e-6636081f042f4_5242dccc55306f52270dfc92ec425626@stachethemes_ec.com,,admin
4825,"Primo soccorso gruppo BC","2024-11-26 08:30:00","2024-11-26 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>26 novembre, 03 e 05 dicembre ore 08.30-12.30</strong></span>

<strong>Corso di Primo Soccorso</strong>, secondo quanto previsto dalla normativa vigente.

E’ richiesto il possesso dei requisiti psico-fisici e la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-completo-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/primo-soccorso-gruppo-bc-2-2-2-2-2-2-2-2-2/,0,0,public,e-663606b467137_5998ec4fe34a79c91d6e638fafb77624@stachethemes_ec.com,,admin
4824,"Primo soccorso gruppo BC","2024-10-22 14:00:00","2024-10-22 18:00:00",0,0,,,,"<span style=""color: #339966;""><strong>22, 29 ottobre e 05 novembre ore 14.00-18.00</strong></span>

<strong>Corso di Primo Soccorso</strong>, secondo quanto previsto dalla normativa vigente.

E’ richiesto il possesso dei requisiti psico-fisici e la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-completo-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/primo-soccorso-gruppo-bc-2-2-2-2-2-2-2-2/,0,0,public,e-66360677ea6b0_bbea68352dffac3d4ee37ffaa4969a4a@stachethemes_ec.com,,admin
4823,"Primo soccorso gruppo BC","2024-09-24 08:30:00","2024-09-24 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>24 settembre, 01 e 08 ottobre ore 08.30-12.30</strong></span>

<strong>Corso di Primo Soccorso</strong>, secondo quanto previsto dalla normativa vigente.

E’ richiesto il possesso dei requisiti psico-fisici e la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-completo-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/primo-soccorso-gruppo-bc-2-2-2-2-2-2-2/,0,0,public,e-6636062180aff_28fc63dd0b63dddb9b4e56c960aa35ef@stachethemes_ec.com,,admin
4822,"Primo soccorso gruppo BC","2024-07-09 08:30:00","2024-07-09 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>09, 11 e 18 luglio ore 08.30-12.30</strong></span>

<strong>Corso di Primo Soccorso</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-completo-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/primo-soccorso-gruppo-bc-2-2-2-2-2-2/,0,0,public,e-663605f658f5f_0ff1df6010bf36ec3415350fb121c0e1@stachethemes_ec.com,,admin
4820,"Primo soccorso gruppo A","2024-11-26 08:30:00","2024-11-26 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>26 novembre, 03, 05 e 12 dicembre ore 08.30-12.30</strong></span>

<strong>Corso di Primo Soccorso</strong>, secondo quanto previsto dalla normativa vigente.

E’ richiesto il possesso dei requisiti psico-fisici e la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-completo-di-primo-soccorso-gruppo-a/"">INFO CORSO</a>",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/primo-soccorso-gruppo-a-2-2-2-2-2-2/,0,0,public,e-66360571a5efc_2d3197dff1360744488a6d3c1f98fa48@stachethemes_ec.com,,admin
4819,"Primo soccorso gruppo A","2024-10-22 14:00:00","2024-10-22 18:00:00",0,0,,,,"<span style=""color: #339966;""><strong>22, 29 ottobre, 05 novembre ore 14.00-18.00 + ultima data da definire</strong></span>

<strong>Corso di Primo Soccorso</strong>, secondo quanto previsto dalla normativa vigente.

E’ richiesto il possesso dei requisiti psico-fisici e la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-completo-di-primo-soccorso-gruppo-a/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/primo-soccorso-gruppo-a-2-2-2-2-2/,0,0,public,e-663605256c960_54788f4f12d159640302633e0e99b447@stachethemes_ec.com,,admin
4818,"Primo soccorso gruppo A","2024-07-09 08:30:00","2024-07-09 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>09, 11, 18 e 23 luglio ore 08.30-12.30</strong></span>

<strong>Corso di Primo Soccorso</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-completo-di-primo-soccorso-gruppo-a/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/primo-soccorso-gruppo-a-2-2-2-2/,0,0,public,e-663604e8368ee_2bf917f6d041329d05afeb238e60c18b@stachethemes_ec.com,,admin
4817,"Agg. preposti","2024-12-04 09:00:00","2024-12-04 12:00:00",0,0,,,,"<span style=""color: #339966;""><strong>04 e 11 dicembre ore 09.00-12.00</strong></span>

<strong>Corso di aggiornamento della FORMAZIONE SPECIFICA</strong> per i PREPOSTI, come previsto dalla normativa vigente.

Prerequisiti: aver frequentato il corso di formazione preposti.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-per-preposti/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Preposti,7,,,https://www.e-labo.it/stec_event/aggiornamento-preposti-2-2-2-2-2-2-2-2-2-2-2/,0,0,public,e-663601cddac46_da1d714917c3f984a2c706726630984b@stachethemes_ec.com,,admin
4816,"Agg. preposti","2024-11-19 14:00:00","2024-11-19 17:00:00",0,0,,,,"<span style=""color: #339966;""><strong>19 e 21 novembre ore 14.00-17.00</strong></span>

<strong>Corso di aggiornamento della FORMAZIONE SPECIFICA</strong> per i PREPOSTI, come previsto dalla normativa vigente.

Prerequisiti: aver frequentato il corso di formazione preposti.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-per-preposti/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Preposti,7,,,https://www.e-labo.it/stec_event/aggiornamento-preposti-2-2-2-2-2-2-2-2-2-2/,0,0,public,e-663601825c2cf_f94bbf94a88ae8c1cfda40cd9f20fd24@stachethemes_ec.com,,admin
4815,"Agg. preposti","2024-10-22 09:00:00","2024-10-22 12:00:00",0,0,,,,"<span style=""color: #339966;""><strong>22 e 29 ottobre ore 09.00-12.00</strong></span>

<strong>Corso di aggiornamento della FORMAZIONE SPECIFICA</strong> per i PREPOSTI, come previsto dalla normativa vigente.

Prerequisiti: aver frequentato il corso di formazione preposti.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-per-preposti/"">INFO CORSO</a>",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Preposti,7,,,https://www.e-labo.it/stec_event/aggiornamento-preposti-2-2-2-2-2-2-2-2-2/,0,0,public,e-66360140ca4c9_d1f4bb6425596e85729daf7d9ce7115b@stachethemes_ec.com,,admin
4814,"Agg. preposti","2024-09-18 14:00:00","2024-09-18 17:00:00",0,0,,,,"<span style=""color: #339966;""><strong>18 e 25 settembre ore 14.00-17.00</strong></span>

<strong>Corso di aggiornamento della FORMAZIONE SPECIFICA</strong> per i PREPOSTI, come previsto dalla normativa vigente.

Prerequisiti: aver frequentato il corso di formazione  preposti.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-per-preposti/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Preposti,7,,,https://www.e-labo.it/stec_event/aggiornamento-preposti-2-2-2-2-2-2-2-2/,0,0,public,e-663600df14953_8c161afac6638bc84953d94da06ff081@stachethemes_ec.com,,admin
4813,"Agg. formazione specifica","2024-12-04 09:00:00","2024-12-04 12:00:00",0,0,,,,"<span style=""color: #339966;""><strong>04 e 11 dicembre ore 09.00-12.00</strong></span>

<strong>Corso di aggiornamento della FORMAZIONE SPECIFICA</strong> per i lavoratori (durata complessiva: 6 ore per tutte le classi di rischio)<strong>,</strong> come previsto dalla normativa vigente.

Prerequisiti: aver frequentato il corso di formazione generale e specifica
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

Il corso è disponibile anche in modalità e_learning, per maggiori informazioni contattateci.

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-per-la-formazione-specifica-dei-lavoratori/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Formazione lavoratori",10,,,https://www.e-labo.it/stec_event/aggiornamento-formazione-specifica-3-2-2-3-2-2/,0,0,public,e-6635ffb6c38dd_c6977cfbe4987e94fae926c5a02bbb41@stachethemes_ec.com,,admin
4812,"Agg. formazione specifica","2024-11-19 14:00:00","2024-11-19 17:00:00",0,0,,,,"<span style=""color: #339966;""><strong>19 e 21 novembre ore 14.00-17.00</strong></span>

<strong>Corso di aggiornamento della FORMAZIONE SPECIFICA</strong> per i lavoratori (durata complessiva: 6 ore per tutte le classi di rischio)<strong>,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012

Prerequisiti: aver frequentato il corso di formazione generale e specifica
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

Il corso è disponibile anche in modalità e_learning, per maggiori informazioni contattateci.

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-per-la-formazione-specifica-dei-lavoratori/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Formazione lavoratori",10,,,https://www.e-labo.it/stec_event/aggiornamento-formazione-specifica-3-2-2-3-2/,0,0,public,e-6635ff63484b4_ee7996225e166f880a2ec24b2380af32@stachethemes_ec.com,,admin
